1025812292007604225;" ""aquecimento global meu puto ,vem com menos força sff""";1
1026163397291855877;" ""e triste pensar que pode ser que o aquecimento global seja o maior problema de 2018""";1
1033074599272042497;" ""@s96mj kkkkkkkkkkkkkkkkk é o efeito estufa""";5
1026355369801605121;" ""aquecimento global on fire a vir cada vez mais rápido e em vez de estarem preocupados com a realidade, estao mais preocupados com ter atenção no mundo virtual.""";1
1026138715293396992;" ""deveria eu usar minha humilde presença online para combater certas ideias, principalmente as do bolsonaro ? eu não tinha ideia de que ele e os filhos eram abertamente críticos, sem argumentos, ao aquecimento global""";1
1025088085405655042;" ""ficam a rir se eu disser p não mandarem lixo para o chão mas depois vem se queixar do aquecimento global para o twitter.""";1
1031665037709066240;" ""@iconicmamedx vocês andam mt revoltados, deve ser o aquecimento global""";5
1028984506097774592;" ""deoclécio said, eng. de segurança, com especialização em engª ambiental, diretor presidente da faculdade ratio, pede as pessoas do planeta, que se leve a sério os estudos que mostram os riscos que as emissões de gases de efeito estufa trazem para o futuro do clima no planeta!""";1
1028268650120265728;" ""@klebiz furo não rola, mas da um bom debate sobre aquecimento global""";5
1026819401914507264;" ""@lunadramaland é inevitável! jackson é culpado pelo aquecimento global da minha vida""";5
1035273421373014021;" ""ouvindo plantão pra ir pra aula com raiva do mundo e foda-se o aquecimento global""";2
1028808070816837633;" ""minha avó acaba de afirmar que o aquecimento global nao existe""";5
1028200116111515648;" ""sobre o aquecimento global | antónio galopim de carvalho""";5
1034811205226049537;" ""oceanos armazenam mais de 90% do calor gerado pelo efeito estufa, diz estudo https://t.co/anj9hgp1m8""";5
1025345003525234693;" ""se o trump passasse uma semana na amareleja reparava que afinal o aquecimento global existe""";1
1029505433092935682;" ""qanon , ursal. aquecimento global. profecias de nostradamus. é .. não vai ser tão simples assim o fim da decada""";5
1033553438653771776;" ""- desligue os aparelhos da tomada qnd não estiver usando, inclusive o carregador - adote a porra de uma caneca - diga não ao isopor - use uma sacola ecológica - plante seu próprio tomate - vote consciente sobreviva ao caralho do aquecimento global seu merda""";1
1030449571766390784;" ""instituto acesso 'a devastação da natureza e o atual aquecimento global afetam todos os países""";5
1034893541099614210;" ""descongelamento do permafrost sob lagos pode afetar significativamente os modelos de mudança climática https://t.co/jk8bx8co6e""";5
1034757345987969024;" ""leste de sc deu tempestade na sexta, esfriou muito no final de semana e hoje está marcando 36° só sei que estou com medo do que pode vir daqui pra frente. aquecimento global está aí, só não vê quem não quer""";1
1025716290500153345;" ""para todos os que disseram que o aquecimento global era mentira e uma conspiração espero que morram com um pau enfiado no cu""";1
1028856498498228226;" ""@isavp 1 documentário e pronto tudo que falam ta errado?? kkkkkkkkkkk ta certo.te mostro 700 estudos que falam sobre aquecimento global..fora esse único documentário contra""";1
1033836428575354880;" ""o aquecimento global já é realidade. e agora compartilhado a partir do meu feed do google""";1
1027261390086696960;" ""@tsavkko prefiro dizer que existe uma aceitação da maioria, forma quantitativa e não absoluto, supra-quantitativo. e não se pode excluir esquemas de agenda e que inclusive as teorias de mudança climática é mais um exemplo de que é imposto analisar os dois lados.""";5
1026915525497114624;" ""vivemos em uma época em que lunáticos como morgenstern - conspiracionista (globalismo, foro de sp), revisionista e negacionista científico: 'soros comprou a ciência pelo aquecimento global', ""nazismo é esquerda"", 'não invadiram suíça pela população armada' - têm espaço na mídia.""";1
1025056608114683907;" ""@ineeesc isto é do aquecimento global""";5
1031195823525294080;" ""novo post publicado no clube dos animais: anfíbios da mata atlântica ameaçados de desaparecer pelo aquecimento global - anda""";5
1026117039176511488;" ""depois falam que aquecimento global não existe ?????""";1
1035308931869028352;" ""bem vindo ao século xxi, onde existe um efeito estufa de ódio gratuito e um desmatamento de bondade, vivemos em um mundo onde não é só o planeta que precisa de salvação, mas sim a humanidade.""";1
1024436288542453761;" ""vendo a novela das 7 e pensando em como o aquecimento global é foda ne""";1
1024450253104340992;" ""@melkcindy @acnedallas @calu_barros e o aquecimento global gata? a amazônia, que medidas ele vai tomar?""";1
1026841324274757632;" """"aquecimento global é embuste sei que lá pois está frio em curitiba""""";2
1034154889113264131;" ""relembrando: professor da usp revela a farsa do aquecimento global no programa do jô! entrevista completa  https://t.co/dvyxnjn9fo """;5
1025151006617821186;" ""uai mas né que aquecimento global não existe""";2
1026199147743916032;" ""como é possível afirmar que a culpa do aquecimento global é culpa dos humanos se a gente tem apenas 40 anos de dados do planeta ( os satélites), e estamos na fase quente do ciclo. para ter certeza se é culpa dos humanos ou não vão precisar de muitos séculos de dados ainda.""";1
1026859523456286720;" ""eu não posso acreditar que conseguiram problematizar quem não quer usar mais canudo porque existe aquecimento global, desmatamento e etc. parabéns por estar anos-luz à frente, salvando cada animal marinho e derrubando usinas hidrelétricas com suas próprias mãos ??""";5
1024675144193769472;" ""sou kids e tudo que dizem que sou por amar a emilly ,mas eu não trocaria minha favorita por ninguém ! parem de tentar mudar nossa cabeça,parem de tentar empurrar uma imagem destorcida da emilly porque a amamos independente de ela ter causado a guerra mundial ,ou o aquecimento global .""";1
1023909818082447360;" ""calor na europa é ""sinal inequívoco"" de aquecimento global, dizem cientistas via @uolnoticias @uol""";5
1034242212530409473;" ""tudo vez que red velvet lança o hit do verão aqui está época de chuva e assim que tenho certeza que a terra é redonda que existe mudanças climáticas aquecimento global e tudo mais""";1
1027304048649822213;" ""quando é que se vão preocupar verdadeiramente com o aquecimento global ?""";1
1026792686039322625;" ""está chegando o evento que celebrará os 10 anos do programa brasileiro ghg protocol, com debates sobre práticas empresariais e políticas públicas de relato de emissões de gases de efeito estufa. inscreva-se! https://t.co/dfapu8hwum""";5
1026811280269737985;" ""o instrutor passando um documentário sobre poluição/aquecimento global e eu chorando na sala, socorro""";1
1026316023425888256;" ""@eicaroliine culpa das mudanças climáticas e aquecimento global""";1
1027023015496871937;" ""@deborista @beatrizcianci1 esse embuste o tal do aquecimento global. esse cara é foda""";2
1025681787073298432;" ""@gabrielnerdland porque podia causar um aquecimento global aí o universo podia explodir com tanta coisa no universo""";1
1027160245422960640;" ""terra corre risco de entrar em efeito estufa irreversível, alertam cientistas""";5
1025586236076056581;" ""acho te uma miúda bué fora do comum. tens um sentido de humor on point, gostas de geeky shit como eu e ouves rock lt3 wifey mate — o que é que achas da situação do aquecimento global""";5
1026238781903388672;" ""i liked a @youtube video papo de mesa com luiz molion - cientista afirma que não existe aquecimento global""";5
1033712869106442240;" ""aquecimento global. variações da temperatura média anual por países no período de 1880 a 2017. é assustador o que ocorreu entre 2011 e 2017.""";5
1035527840341676037;" ""cientistas avisam: aquecimento global ameaça humanidade com fome devastadora: via @sputnik_brasil""";5
1030825919945089024;" ""uau! aqui, jornalistas não conseguem sequer pronunciar as palavras aquecimento global mudanças climáticas, mesmo num inverno quente, seco e fora do normal. ignorar não resolve nem ajuda. uma hora vão ter que passar a cobrir, por bem ou por mal. congrats @diezeit""";1
1030398228532023296;" ""@profrfelicio professor ricardo, admiro muito o seu trabalho e gostaria muito que viesse explanar sobre o mito do ""aquecimento global"" em minha cidade numa próxima oportunidade. sucesso!""";2
1027239170664800256;" ""youtube começa a “desmentir” vídeos que negam aquecimento global""";5
1034043012870012929;" ""@ojorgelucas cade o aquecimento global hauhauhauhau""";2
1029333380125679616;" ""dizer que problemas e desigualdades são oriundos unicamente de escolhas pessoais e individuais, sem nenhuma influência cultural, histórica, e social, está pras ciências sociais como negacionismo do aquecimento global está pra climatologia e terra plana está pra astronomia.""";1
1028798097000935425;" ""fantástico começando a falar do aquecimento global e tal minha host mom disse que esse é o verão mais quente na alemanha, desde que o ""histórico de temperaturas"" lá começou a ser registrado""";5
1031933205333647361;" ""do-u-spo""";5
1033495738519617536;" ""@keopak sim! sendo que tudo isso é apenas conhecimento científico, e aquecimento global é mais do que comprovado cientificamente huahauhuahua""";1
1026291571581440000;" ""falso aquecimento global forjado para lucrar e controlar o mundo - rica via @youtube""";2
1026503952785973249;" ""isto que nos está acontecer, terra a tremer e aquecimento global faz me lembrar aquelas conversas que havia na aula de geografia com o prof. antónio pereira ( prof. aristides) nunca vi um professor tão culto e tão realista como aquele foi uns dos melhores profs que tive no secundário""";1
1024320211166658560;" ""@nildaalcarinque acho que o bacilo foi a coisa menos prejudicial que um koch fez. são bilionários da industria petrolífera, negacionistas do aquecimento global e financiadores de grupos conservadores mundo afora.""";1
1026481611729190912;" ""@pe_dro11 @pancas_rant falei do gargalhada mas posso falar de vários nichos perigosos. os anti-vax, os negacionistas do aquecimento global, etc o que não faltam são atrasados mentais e cada vez têm mais voz. e os partidos que lhas dão só vão perdendo com isso.""";1
1023930947257942017;" ""primeiramente do que vamos salvar o pop é o aquecimento global dst capitalismo""";1
1025112830083825664;" ""está a haver um aquecimento global e ninguém sabe""";1
1032374609432072195;" ""e ainda tem desinformados, enganados e iludidos que acham que o aquecimento global é invenção de comunistas !""";1
1025575859514732544;" ""mirian leitão falando de proteção climática com um cara que não deve acreditar no aquecimento global porque sente frio""";1
1031336506202443777;" ""@euviumafada e depois ainda dizem que o aquecimento global é uma piada""";1
1028799558980198400;" ""@entringerclara aquecimento global""";5
1026115944303742977;" ""mano, pra mim o aquecimento global sempre foi uma coisa tão óbvia e fácil de entender que eu achava que era assim pra todo mundo. crescer e ver pessoas adultas tentando desmentir isso é tão bizarro quanto ouvir que 1+1 é 3""";1
1025427985598476288;" ""@jornaloglobo a globo é a voz dos globalistas ,do socialismo/comunismo no brasil: pro-aborto,pro-pedofilia, pro-ideologia de gênero, pro-desarmamento civil, pro-feminismo , incentivo ao racismo , pro-multiculturalismo , pro-agenda lgbtyz , pro- aquecimento global , pro-defesa de marginais de""";2
1027011185546342401;" ""i liked a @youtube video tesla - a empresa que quer acabar com o aquecimento global""";5
1029854451446816768;" ""aquecimento global porque me fodestes?""";1
1025898036860469249;" ""@goddess__phoebe @tenhosprazao @oteumestre não te sei explicar como deve ser, sou só um curioso. e nem tudo é preto e branco, mas sim o aquecimento global provoca o degelo, o degelo arrefece correntes marítimas que eram mais quentes, correntes marítimas afectam o clima. basicamente é tudo uma bola de neve.""";1
1025440809691303936;" ""po""";5
1026953227269537793;" ""por isso que ninguém quer saber de aquecimento global e quer ter seu próprio carro. pegar ônibus é um cú""";1
1032125225817858059;" ""essa mudança climática lasca com a minha boca, puta que pariu""";1
1027196599569707009;" ""ciência aponta: deficiência de chocolate contribui com o efeito estufa.""";5
1027153609547493376;" ""o pior de passar mal com mudança climatica é que nao tem ninguém pra eu culpar""";1
1025485021937889280;" """"ah e tal não há aquecimento global, isso é treta"" bitch, 52 graus em mirandela hoje""";1
1025047385825796097;" ""gostei de um vídeo @youtube de co2 na atmosfera e aquecimento global otarionews""";5
1034185125108563968;" ""novo gráfico transforma o aquecimento global em bolhas nada felizes""";1
1035276521248903168;" ""por que essa cidade é tão quente — aquecimento global""";1
1026154660908990464;" ""denise hills, do @itau, e jorge soto, da @braskemsa, apresentarão reflexões sobre a gestão empresarial de emissões de gases de efeito estufa no evento que celebra os 10 anos do programa brasileiro ghg protocol. inscrições abertas até 12/8! https://t.co/dfapu8hwum""";5
1024703251856478208;" ""@_galbiatti pô meu, se quiser conversar sobre isso ou o aquecimento global tamo ai""";5
1024436378682228736;" ""aquecimento global está tão avançado nessa novela nova da globo que tem iceberg chegando inteiro em sp""";5
1031601202134503424;" ""ah, aquecimento global &lt3""";5
1025071895681622016;" ""ninguém discute que o aquecimento global não existe. discutem-se as causas""";1
1025877666229104642;" ""só servem para encher chouriços. acho uma atitude bastante fascista que estas televisões independentes (ahahah cmon we all know they are controlled by those white collars) promovam a ignorância em relação à informação. ""estão 45 graus em portugal"". aquecimento global? ahahah não+""";1
1032411074790752256;" ""obama criou um programa fudido pra reduzir em 32% a emissão de gases do efeito estufa e o trump simplesmente chega e fala ""foda-se, deixa cada estado definir se economiza ou não"" oq esse cara tem na cabeçaaaaaaaaaaaaa??????""";1
1026517435862732800;" ""@profrfelicio conte com meu voto, professor! nosso congresso precisa de gente inteligente, com formação acadêmica e, principalmente, de direita. seus vídeos desmontando a mentira do aquecimento global são sensacionais! abraço!""";2
1024731640675885057;" ""eu tinha um professor de química que não acreditava no aquecimento global""";5
1032780425989640197;" ""sexta: pode ter tornado ?? sábado: pode nevar ?? ""aquecimento global não existe"" - beleza meu chapa ?""";3
1033834096647000064;" ""uma abordagem holística do aquecimento global desde idade da pedra até 2100. https://t.co/cfrslwxszo""";5
1033819201125920768;" ""depois dizem que o aquecimento global não existe""";1
1033481549327544321;" ""friale deveria ensinar como se adequar à mudança climática de rb toda vez que ele fala de uma massa polar se aproxima e a temperatura vai cair e etc está fazendo 40° passou das 19hrs cai pra 15°""";5
1032966056325918720;" ""o professor começou a aula falando de: .design .aquecimento global .falácia .casamento de militares .avó alemão .guerra .copa .zombou do ano que a galera nasceu .caras pelados que apanharam por estar pelados .minas gerais (histórias peculiares sobre festas peculiares) .frança""";5
1028200723799044096;" ""sobre o aquecimento global | antónio galopim de carvalho""";5
1033007907485478916;" ""saudades de quando minha única alergia era a mudança climática""";1
1031213397562597377;" ""@paulormt @g1 eles sabem que essa baboseira da onu não dará em nada. acontece que enquanto isso o delinquente preso e sua gangue não saem da mídia. melhor começarmos a falar do aquecimento global em vez dessa orcrim, porque é isso que eles querem. o povo não tem memória e esquecem logo né? tática pt""";5
1028809871037087753;" ""mudança climática trará mais mortes por ondas calor e brasil preocupa""";5
1035609941237739520;" ""chuvas desordenadas e longos períodos de seca nos meses anteriores impactaram diretamente na maturação da safra de café hondurenha.""";5
1024303356154654721;" ""dizer que o aquecimento global é uma fraude. mais uma falácia da direita para defender os interesses dos endinheirados.""";1
1025410465499951107;" ""?????????????????????????????????????????????????????????? “a lógica que a mudança climática segue é inevitável – o mundo""";5
1028567259667673088;" ""quem subsidia a negação do aquecimento global https://t.co/agzwgnfksr""";5
1025879704224583681;" ""mesmo tipo de abordagem que a usada para convencer que há polêmica quanto ao aquecimento global""";3
1025718652258197504;" ""aquecimento global manifesta-se sob a forma de fenómenos climáticos extremos, tipo o julho mais frio, temperaturas super altas em agosto, fogos nos países do norte europeu, a subida do nível das águas a praia de portimão ficou sem grande parte do areal de um dia para outro, etc""";1
1030098520781541378;" ""próximos quatro anos serão ainda mais quentes, segundo estudo para saber mais acesse: https:t.co/vhwqgnzed4 portalsoudesergipe informaçõesemtemporeal curta nossa página https:t.co/edbnhx3bgt youtube https:t.co/uvym4coksf https:t.co/vhwqgnzed4""";5
1029144909343809537;" ""aquecimento global.""";5
1025369230064185344;" ""aquecimento global, is lit!""";5
1035318060989730816;" ""@luiz_1711 trump não concorda com as pautas da onu. ele diz não ao aborto, não a descriminalização das drogas, não ao aquecimento global e não aceita fronteiras abertas. e já disse que vai retirar 3 bilhões de ajuda a onu. trump e amoedo só tem em comum o fato de serem liberais na economia""";1
1025044355592216577;" ""@ivoosktt aquecimento global puto""";1
1032798003046895616;" ""climatologista contesta aquecimento global e inocenta a boiada via @youtube""";5
1034385632855056384;" ""@lokindie kkkkkkkkk meu fogo no cu causa o aquecimento global""";5
1026656424745676800;" ""@juuliatraesel @fefagundees aquecimento global vai ser a melhor coisa que já aconteceu no mundo das tartarugas""";3
1031369781587464192;" ""@antoniodede5 @vtcarvalhal aguardando a hora que eu vou ter um namorado pra vcs nao me encherem mais o saco jaja ate o aquecimento global é culpa de eu não namorar""";5
1024982773289955328;" ""@historianopaint vão desacreditar as informações assim como fizeram com o aquecimento global e continuar produzindo e consumindo horrores""";1
1024854178441699329;" ""não sei como levar a sério pessoas que não acreditam no aquecimento global""";1
1033906424961789953;" ""eu devia ter: estudado ostologia ou qualquer conteudo p enem lavado o cabelo cuidado de casa ajudado de alguma forma combater o aquecimento global contribuido p meio ambiente salvado um gato preso em arvore o que é fiz: passei o dia todo você a bunda na cama chorand você desenho japones""";1
1025316920646623232;" ""@kccrucios @zacoold @canalmeio ""nao existe aquecimento global"" é a mesma coisa de falar ""a terra é plana""""";3
1027170499774898176;" ""@jrodbaldin bolsonaro não consegue votos do centro mas nem que chova canivete. um candidato que tem uma assessoria que defende que não há aquecimento global e tem aumentar a produção desenfreadamente.é complicado""";1
1028199980299894784;" ""sobre o aquecimento global | antónio galopim de carvalho""";5
1028798499691921408;" ""depois não existe aquecimento global fantástico""";3
1025868054411010049;" ""@lunavilhosa assim aumentando o efeito estufa""";5
1024640966077149184;" ""mudança climática tem algum elo com os mega-incêndios mundo afora, em especial nos países de clima ""mediterrâneo"", sujeitos a secas no verão pode apostar:""";1
1029132097498296321;" ""@anagpeabody o aquecimento global vai ser real""";1
1026268735391318016;" ""aquecimento global, mito ou realidade — realidade :/""";1
1030995072840544256;" ""contra a teoria do aquecimento global1727""";2
1030141074893950977;" ""@stuckwithpotter menina se você quer uma dica milenar assista a documentários sobre aquecimento global e afins, além da super interessante que sempre tem uma pauta sobre meio ambiente. você vai luxar, boa sorte sz""";1
1030604015116148736;" ""@bbcbrasil ? parece mudança climática. tudo muda de repente.""";5
1026099199732076544;" ""@anjooselvagem @apenasjuana o qeq fazes para lutar contra o aquecimento global""";1
1034815303056846848;" ""@_talyssasouza @giuliaasantin caso contracontrário sua fala é quase a mesma de um terraplanista. ou quem acredita que aquecimento global é uma farsa""";1
1033392180772200448;" ""@biancarothier @jornalhoje bianca, mas já era assim antes dos efeitos mais evidentes do aquecimento global?""";1
1026176700433002498;" ""queixam-se do aquecimento global, mas recusam-se a fazer pequenas mudanças simples que contribuem de forma gigante para a sua melhoria""";1
1026530148961669120;" ""@rufinos13 e a maneira como fala? podia estar a falar sobre o aquecimento global que eu ia gostar de ouvir na mesma ?""";5
1027944477724430342;" ""aquecimento global p mim é o aquecimento do nosso planeta.""";1
1031663673008435202;" ""aquecimento global aqui não""";5
1033151278547914752;" ""acho que as coisas que mais chamam a minha atenção é: câncer aquecimento global ficaria horas conversando sobre pessoal da minha turma escolheram ótimos temas para abordar.""";1
1032427414654136320;" ""e há quem acredite que o aquecimento global é “fake news”.""";1
1025717850764394496;" ""wtf mana o aquecimento global nao e uma ideologia tu tas toda queimada boy wtfff""";1
1024170791393316864;" ""só gostaria que alguém tivesse perguntado a bolsonaro se ele acredita em aquecimento global, assim como qual seria seu plano p/ conciliar desenvolvimento x proteção ambiental - muito embora eu possa imaginar a resposta. bolsonaronorodaviva""";1
1025744681970348034;" ""que puta de calor isto não é normal meu fim de semana ainda dizem que não há aquecimento global como assim""";1
1031914391191646208;" ""se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos — cliche pra caralho mas sei la a paz mundial, o fim do aquecimento global e que acabasse a depress""";1
1029483082661994497;" ""oh não irmãos o aquecimento global é real você mentiu señor trump""";1
1034240747724255233;" ""não, aquecimento global é coisa da esquerda comunista a terra está se desfazendo em merda e vocês achando de boa""";3
1025757544986419201;" ""claro que aquecimento global é uma invenção ? onda de calor intensa deixa portugal e espanha em alerta""";3
1029838716951584771;" ""aquecimento global quem se preocupa com isso afinal, o problema já está solucionado, basta deixar a coisa rolar, os desastres virem, as mortes idem, que a natureza depois ajeita tudo em seu lugar. só resta""";3
1028382256652533761;" ""eu sei que to me tornando um ser humano bom porque agora quando eu fico bêbada eu dou discurso sobre o uso em excesso de plástico e aquecimento global""";1
1024449520099315713;" ""trabalho sobre efeito estufa amanhã e eu estou estudando hoje. pqp, zero é certo. zzzzzz""";5
1025227751765237771;" ""o pessoal que acha que este clima normal ""por estarmos em agosto"" é o mesmo pessoal que atira lixo para o chão, beatas para as estradas e que diz que o aquecimento global é inventado""";3
1025150837595758592;" ""tem aquecimento global não gente é tudo mentira""";3
1028437452300668934;" ""para a faculdade ratio, a população da terra precisa entender que o principal causador do aquecimento global é a própria ação humana! o prof. deoclecio said - estudioso do meio ambiente- garante: as provas científicas do aquecimento global são incontestáveis pelos cientistas!""";1
1025524068475392000;" ""@toxicpinkshit tudo isso é verdade. mas o que eu critiquei foi mesmo a tua afirmação. de que isto tem origem no aquecimento global( este pode ter uma minima participaçao nisto! ) mas existem outras questões meteorológicas que sao as principais responsáveis por isto""";1
1032147516047806464;" ""da patranha do aquecimento global https://t.co/wiztplnyio""";5
1025207730494160901;" ""continuem usando combustíveis fósseis e daqui uns anos todos morrerão por causa do efeito estufa!""";1
1025535075746758659;" ""no jn as matérias sobre de calor na europa e ásia parece ser coisa do acaso. não se falou em aquecimento global, desmatamento, poluição, principais causas das mudanças climáticas no mundo e que logo, logo causarão um colapso ambiental no planeta.""";1
1025843264275075072;" ""quase 50º em mafra e mesmo assim há quem não acredite no aquecimento global""";1
1034987752029343749;" ""incrível que ta dando essa mudança climática e eu ainda não fiquei gripado""";3
1025424267201183744;" ""eu vendo potências europeias sofrendo com calor devido ao aquecimento global enquanto eles dizem que isso não existe""";1
1030700852707778561;" ""terra pode entrar em ?estado estufa? permanente, alertam cientistas""";4
1034144400711065600;" ""o ""aquecimento global"" está passando férias na europa e eua. via @youtube""";5
1030277379774734336;" ""falando um monte!: aquecimento global põe o ártico em polvorosa!""";1
1030580598765756418;" ""chuva em agosto goiânia oi aquecimento global""";3
1024883257026985984;" ""mas calma, o aquecimento global não existe.""";3
1024973020857884672;" ""florestas tropicais intensificarão o aquecimento global https://t.co/fy7yksgoui""";5
1025174381201424385;" ""o metro do porto é a causa do aquecimento global""";1
1031763441281888256;" ""aquecimento global: elevação do nível dos mares já está causando desvalorização de imóveis do litoral dos estados unidos""";1
1026109883261886464;" ""me desgraça a cabeça (e aumenta minha nota de comunistinha safado) pensar que os humanos vão desaparecer entre fogo e inundações porque não conseguem parar o aquecimento global, já que isso prejudica o mercado.""";3
1024356932579147776;" ""[31/7 15:08] carol: to assistindo pequeno chefinho [31/7 15:09] amro life ?: to vendo um documentário sobre aquecimento global zz a diferença é impressionante jsjzuhshdhx""";3
1034084289644847104;" ""e ainda tem gente que acredita no aquecimento global com um frio do demônio desses""";2
1030503692217327616;" ""@spiderconsense cadê esse aquecimento global que não chega?!! ?""";2
1025615889947914240;" ""aquecimento global é real111 — a mano pergunta pros cientista eu nao sei mais de nada""";5
1023870939451273216;" ""@flaviofdolive @spacetoday1 @pirulla25 na vdd, então esse gráfico só tem a intenção de mostrar que jun/18 foi mais quente que jun/76. isolado dessa forma, ele diz muito pouco sobre o aquecimento global. é isso mesmo?""";5
1025726515856764928;" ""@danichi_marques @toxicpinkshit nao nego isso, ate porque este gráfico aqui vindo de fonte fidedigna o prova. o que eu quero dizer é que o termo aquecimento global não é o correto. existem alterações climáticas e isso não o nego, apenas é transmitida uma imagem muito errada acerca do assunto +""";2
1035195226296606720;" ""gente meu pai nao acredita em aquecimento global kkkkkkkkkkkkkk surto""";1
1026124793295323136;" ""primeiro tinha que parar com o termo ""aquecimento global"" e por clima extremo senão tem um grupo do século 13 que acha que aquecimento é só calor segundo está assim por que está e não tem nada que possam fazer pra mudar""";1
1025875860937682944;" ""ainda há quem não acredite no aquecimento global depois destes últimos dias ?""";1
1031958374697451525;" ""gostei de um vídeo @youtube antagonista entrevista ricardo felício – íntegra: ""aquecimento global é""";5
1032462710737444864;" ""em tempos de aquecimento global, só penso em me refrescar.""";3
1026245571747749888;" ""tava aqui lembrando da minha apresentação no senac que falei sobre aquecimento global, que orgulho""";1
1026479851899940866;" ""acabei de ver uma animação da quercus em que os animais se suicidam por causa do aquecimento global e estou em choque""";1
1025892988151648256;" ""não tem a ver com aquecimento global, tem a ver com vagas de calor que vêm do sahara, tem descido toda a europa, o aquecimento global tem sim a ver com a descaracterização das estações do ano""";1
1030406160426385408;" ""vamos combater o aquecimento global na prática - p22_on""";1
1025749849180909568;" ""puta que pariu este calor e o aquecimento global, não deixem de usar desodorizantes de spray não..""";1
1032603031291011072;" ""prof. luiz carlos molion: não existe aquecimento global via @youtube""";5
1025826465965895680;" ""aquecimento global as consequências do derretimento das geleiras! confira!: via @youtube""";5
1026113489008578561;" ""depois de todos essas notícias quero ver vcs continuarem achando que o aquecimento global não existe""";1
1034153806395629569;" ""gostei de um vídeo @youtube ""aquecimento global"" está passando férias na europa e eua.""";5
1033026359935684609;" ""i added a video to a @youtube playlist sistemas integrados contribuem para redução de gases de efeito estufa""";5
1028802790049628161;" ""alice está vendo fantástico aqui e tudo ela quer saber. em meia hora já expliquei de forma simples o que é aquecimento global, fecundação, barriga de aluguel e troca de tiros.""";1
